,platformId,gameId,champion,queue,season,timestamp,role,lane,name,account ID
848,EUW1,4966562269,59,700,13,1607285607658,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
849,EUW1,4966461835,48,700,13,1607282143978,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
850,EUW1,4965719252,12,400,13,1607270446097,DUO_SUPPORT,BOTTOM,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
851,EUW1,4965762368,82,400,13,1607268232210,SOLO,TOP,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
852,EUW1,4964679882,245,700,13,1607202997004,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
853,EUW1,4964651886,254,700,13,1607197251408,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
854,EUW1,4963619720,48,400,13,1607176430667,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
855,EUW1,4963704917,59,400,13,1607174760017,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
857,EUW1,4961315708,245,400,13,1607030019242,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
859,EUW1,4960896159,72,400,13,1607015409689,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
860,EUW1,4960540096,876,400,13,1607012783380,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
862,EUW1,4960194728,245,400,13,1606998266700,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
863,EUW1,4959206619,48,400,13,1606925413463,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
864,EUW1,4959222317,62,400,13,1606923389434,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
865,EUW1,4957964477,57,400,13,1606857040982,DUO_SUPPORT,BOTTOM,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
867,EUW1,4957657532,498,400,13,1606851294376,DUO_SUPPORT,MID,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
868,EUW1,4951318771,79,400,13,1606515856081,SOLO,MID,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
869,EUW1,4950649147,245,420,13,1606498462489,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
870,EUW1,4950039033,111,440,13,1606478192510,DUO_SUPPORT,BOTTOM,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
872,EUW1,4945656526,245,420,13,1606225960431,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
873,EUW1,4945569992,245,420,13,1606221790385,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
874,EUW1,4944690118,86,400,13,1606167150300,SOLO,TOP,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
876,EUW1,4943905213,44,400,13,1606151627769,DUO_SUPPORT,BOTTOM,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
877,EUW1,4943866188,85,400,13,1606149047129,SOLO,TOP,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
878,EUW1,4943784066,21,400,13,1606146730007,DUO_CARRY,BOTTOM,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
879,EUW1,4942414274,62,400,13,1606059746582,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
880,EUW1,4941962398,78,420,13,1606051833991,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
881,EUW1,4941748903,48,420,13,1606050176901,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
882,EUW1,4941841090,36,420,13,1606047577520,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
883,EUW1,4941636499,36,420,13,1606044590728,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
884,EUW1,4941671596,113,420,13,1606042044111,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
885,EUW1,4940961463,876,420,13,1605990623419,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
886,EUW1,4940845519,36,420,13,1605988689396,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
887,EUW1,4940699819,121,420,13,1605986258519,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
888,EUW1,4940408114,36,420,13,1605975291630,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
889,EUW1,4940358029,48,420,13,1605972187147,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
890,EUW1,4940270340,876,420,13,1605969922512,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
891,EUW1,4939993352,245,420,13,1605962135409,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
892,EUW1,4939253184,876,420,13,1605913591775,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
893,EUW1,4939222558,36,420,13,1605910788154,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
894,EUW1,4939132401,36,420,13,1605907910796,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
895,EUW1,4938951810,36,420,13,1605904073809,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
896,EUW1,4938872234,111,420,13,1605901220954,DUO_SUPPORT,BOTTOM,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
897,EUW1,4938578329,32,420,13,1605892713896,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
898,EUW1,4938486360,36,420,13,1605888332109,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
899,EUW1,4938471508,36,420,13,1605886260363,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
900,EUW1,4938334378,36,420,13,1605882709556,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
901,EUW1,4938278371,36,420,13,1605880349791,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
902,EUW1,4938216605,36,420,13,1605874400651,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
903,EUW1,4938213143,245,420,13,1605871950587,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
904,EUW1,4937379516,32,420,13,1605823536971,NONE,JUNGLE,Patrik,_rPkiIPMuh_wLi3j8kGL08Q0fdYbv8hD_9X3rfMNUO1EiqY
905,EUW1,5226029933,497,420,13,1619107181475,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
908,EUW1,5222846860,526,420,13,1618947555596,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
909,EUW1,5222686364,236,420,13,1618944667783,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
912,EUW1,5222370721,497,420,13,1618929970581,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
913,EUW1,5221760320,432,420,13,1618917153772,DUO_SUPPORT,TOP,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
914,EUW1,5221392158,44,420,13,1618872947913,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
915,EUW1,5221306183,74,420,13,1618870152977,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
916,EUW1,5219365129,91,440,13,1618780010993,DUO,TOP,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
917,EUW1,5219305352,517,440,13,1618777091891,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
918,EUW1,5217212992,777,700,13,1618691562685,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
919,EUW1,5217152379,61,700,13,1618688448299,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
920,EUW1,5217003066,42,700,13,1618685385273,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
921,EUW1,5216872966,38,440,13,1618681304311,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
922,EUW1,5216646532,134,440,13,1618671940514,DUO,TOP,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
923,EUW1,5216612325,13,440,13,1618670273616,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
924,EUW1,5216476030,236,440,13,1618667909190,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
925,EUW1,5212320749,15,420,13,1618501588477,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
926,EUW1,5211057377,432,420,13,1618438037562,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
927,EUW1,5210668905,497,420,13,1618420869143,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
928,EUW1,5210613420,235,420,13,1618415134516,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
929,EUW1,5210486787,412,420,13,1618412435539,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
930,EUW1,5209064740,13,440,13,1618342833228,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
931,EUW1,5208992387,42,440,13,1618339167645,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
932,EUW1,5208912603,246,440,13,1618335938935,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
933,EUW1,5208634102,112,440,13,1618328475073,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
934,EUW1,5208596316,112,440,13,1618325960762,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
935,EUW1,5205835039,526,420,13,1618173801139,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
936,EUW1,5152171437,112,440,13,1615821232627,SOLO,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
937,EUW1,5152016479,876,440,13,1615818846200,NONE,JUNGLE,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
939,EUW1,5151201149,51,440,13,1615757570409,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
940,EUW1,5150899716,222,440,13,1615753921757,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
941,EUW1,5148479885,497,420,13,1615668147102,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
943,EUW1,5138357440,12,420,13,1615209358242,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
944,EUW1,5138274103,412,420,13,1615201859877,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
945,EUW1,5138250876,18,420,13,1615199575639,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
946,EUW1,5137116238,164,700,13,1615146594380,SOLO,TOP,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
947,EUW1,5136996050,126,700,13,1615143563510,SOLO,TOP,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
948,EUW1,5136883488,18,440,13,1615139326531,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
949,EUW1,5134507657,526,420,13,1615042928205,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
954,EUW1,5132540067,12,420,13,1614960713602,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
955,EUW1,5132491996,497,420,13,1614957576393,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
956,EUW1,5131388783,147,420,13,1614889265162,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
957,EUW1,5131432562,104,450,13,1614887491086,NONE,JUNGLE,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
958,EUW1,5131274422,12,420,13,1614885024928,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
959,EUW1,5131197217,81,420,13,1614882765167,DUO,TOP,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
963,EUW1,5121219345,89,420,13,1614438622896,DUO_SUPPORT,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
964,EUW1,5121211836,12,420,13,1614435789443,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
965,EUW1,5121095419,497,420,13,1614433169803,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
966,EUW1,5119293089,12,420,13,1614353092228,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
967,EUW1,5119177727,12,420,13,1614350852604,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
968,EUW1,5119047737,25,420,13,1614346292807,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
969,EUW1,5117037032,147,420,13,1614253068943,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
970,EUW1,5117014445,147,420,13,1614251392629,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
971,EUW1,5116860455,147,420,13,1614248323475,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
972,EUW1,5116341088,99,420,13,1614200386233,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
973,EUW1,5116210919,3,420,13,1614194818630,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
974,EUW1,5116111126,202,420,13,1614191706806,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
975,EUW1,5115399591,99,420,13,1614165538590,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
976,EUW1,5115386044,235,420,13,1614163290113,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
977,EUW1,5114403750,412,420,13,1614115158627,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
978,EUW1,5114392434,412,420,13,1614112447482,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
979,EUW1,5114109516,147,420,13,1614108591148,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
982,EUW1,5113742447,526,420,13,1614103048055,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
983,EUW1,5113125056,412,420,13,1614078067557,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
984,EUW1,5112219675,3,420,13,1614021953589,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
985,EUW1,5111094988,25,420,13,1613991633234,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
987,EUW1,5109979407,412,420,13,1613926730913,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
988,EUW1,5109901540,526,420,13,1613923984009,DUO_SUPPORT,MID,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
992,EUW1,5107318083,111,420,13,1613819759643,SOLO,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
993,EUW1,5106148939,223,420,13,1613768257646,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
995,EUW1,5105486293,223,420,13,1613747977884,DUO_CARRY,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
996,EUW1,5105449216,412,420,13,1613745483411,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
997,EUW1,5105434392,412,420,13,1613743629037,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
998,EUW1,5105278689,412,420,13,1613740925316,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
999,EUW1,5105245907,60,900,13,1613734746996,DUO,TOP,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
1002,EUW1,5103287144,12,420,13,1613646931681,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
1003,EUW1,5103234296,12,420,13,1613644951071,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
1004,EUW1,5103211320,12,420,13,1613642898591,DUO_SUPPORT,BOTTOM,Tore,HP51wjll4ionrrBw7g_Y89941R5EsH8vMmlm6uf2rEWG8Q
1005,EUW1,5226040797,234,420,13,1619103448084,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1006,EUW1,5225941545,234,420,13,1619099405808,SOLO,TOP,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1008,EUW1,5225750132,517,420,13,1619094183682,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1010,EUW1,5185546807,147,1020,13,1617309161092,SOLO,TOP,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1011,EUW1,5185469431,235,1020,13,1617307332028,DUO,TOP,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1012,EUW1,5183896310,517,420,13,1617229894124,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1014,EUW1,5183822253,115,420,13,1617224984307,DUO_CARRY,BOTTOM,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1016,EUW1,5183645809,876,420,13,1617220287312,NONE,JUNGLE,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1017,EUW1,5183507508,142,420,13,1617217823795,DUO,TOP,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1018,EUW1,5183362929,112,420,13,1617212848014,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1019,EUW1,5180800894,142,420,13,1617103090902,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1021,EUW1,5169074287,13,420,13,1616538054455,DUO_CARRY,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1022,EUW1,5160643947,61,420,13,1616190223183,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1023,EUW1,5160605569,517,420,13,1616188137565,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1026,EUW1,5158886758,236,420,13,1616107989120,DUO_CARRY,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1027,EUW1,5158941003,7,420,13,1616105999050,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1028,EUW1,5158774390,517,420,13,1616103673749,DUO,BOTTOM,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1030,EUW1,5158634999,13,420,13,1616098022172,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1031,EUW1,5148912122,13,420,13,1615674701870,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1032,EUW1,5148695087,134,420,13,1615672228794,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1033,EUW1,5148573838,876,420,13,1615669325198,NONE,JUNGLE,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1034,EUW1,5148323874,4,420,13,1615662738798,DUO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1035,EUW1,5140132780,42,420,13,1615291515217,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1037,EUW1,5139069952,517,420,13,1615235432152,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1038,EUW1,5139072059,61,420,13,1615233372360,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1040,EUW1,5133759513,236,420,13,1614989429651,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1041,EUW1,5133638242,13,420,13,1614985169377,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1042,EUW1,5133565481,56,420,13,1614981682368,DUO,TOP,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1043,EUW1,5133496425,13,420,13,1614979390785,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1045,EUW1,5132515616,134,420,13,1614959000779,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1046,EUW1,5132454475,61,420,13,1614954750099,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
1048,EUW1,5131847246,90,420,13,1614902590549,SOLO,MID,Abbedagge,ApmrzD9zU61soOEy4qy4hxNMI_RRvjU1GeQcM28c0XAgew
